Material_Type,Strength,Weight_Capacity,Product_Category,Fragility_Level,Shipping_Type,Recyclability_Percentage,Biodegradability_Score,CO2_Emission_Score,Cost_Per_Unit,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
nodular cast iron 50 gost7293-85,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
nodular cast iron 60 gost7293-85,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
nodular cast iron 70 gost7293-85,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
nodular cast iron 80 gost7293-85,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
nodular cast iron 100 gost7293-85,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
malleable cast iron 30-6,294,5.88,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.333333333333332,1.8572477064220183
malleable cast iron 33-8,323,6.46,electronics,High,International,65.0,0.4,200.0,18.0,1.0,17.944444444444443,1.9929357798165137
malleable cast iron 35-10,333,6.66,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.5,2.039724770642202
malleable cast iron 37-12,362,7.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.11111111111111,2.175412844036697
malleable cast iron 45-7,441,8.82,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.5,2.545045871559633
malleable cast iron 50-5,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
malleable cast iron 55-4,539,10.78,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.944444444444443,3.003577981651376
malleable cast iron 60-3,588,11.76,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.666666666666664,3.2328440366972475
malleable cast iron 65-3,637,12.74,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.388888888888886,3.4621100917431193
malleable cast iron 70-2,686,13.72,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.111111111111114,3.6913761467889907
malleable cast iron 80-1.5,784,15.68,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.55555555555556,4.1499082568807335
malleable cast iron 40,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
nf 13mf4,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
nf 35mf6,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
nf xe,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
nf ze,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
nf zes,270,5.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,15.0,1.744954128440367
nf a34-2,330,6.6000000000000005,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.333333333333332,2.0256880733944955
nf a37cp,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
nf a42cp,410,8.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.77777777777778,2.4000000000000004
nf e24-2,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
nf e24-3,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
nf e28-2,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
nf e28-4,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
nf a50-2,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf e36-3,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf e36-4,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf a60-2,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
nf a70-2,690,13.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.333333333333336,3.710091743119266
nf xc10,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf xc12,690,13.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.333333333333336,3.710091743119266
nf xc18,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
nf xc25,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf xc32,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
nf xc38h1,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
nf xc42ts,670,13.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.22222222222222,3.61651376146789
nf xc42h1,670,13.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.22222222222222,3.61651376146789
nf xc48h1,710,14.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,39.44444444444444,3.8036697247706424
nf xc42ts,670,13.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.22222222222222,3.61651376146789
nf xc55h1,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
nf 52m4ts,710,14.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,39.44444444444444,3.8036697247706424
nf xc55h1,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
nf a48cp,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
nf 35m5,670,13.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,37.22222222222222,3.61651376146789
nf 51s7,1500,30.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,83.33333333333333,7.5
nf 32c4,780,15.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.333333333333336,4.131192660550459
nf 38c4,830,16.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.111111111111114,4.3651376146789
nf 42c4,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
nf 35cd4ts,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
nf 42c4ts,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
nf 16mc5,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
nf 20mc5,1200,24.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,66.66666666666667,6.0963302752293576
nf 55c3,1370,27.400000000000002,electronics,High,International,65.0,0.4,200.0,18.0,1.0,76.11111111111111,6.891743119266056
nf 15d3,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
nf 15cd405,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
nf 25cd4,780,15.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.333333333333336,4.131192660550459
nf 34cd4,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
nf 42cd4,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
nf 42cd4ts,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
nf 50cv4,1320,26.400000000000002,electronics,High,International,65.0,0.4,200.0,18.0,1.0,73.33333333333333,6.657798165137615
nf 40cad612,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
nf 30cd12,1030,20.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,57.22222222222222,5.30091743119266
nf 30cd12,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
nf 16nc6,1100,22.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,61.111111111111114,5.628440366972477
nf 18ncd6,1200,24.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,66.66666666666667,6.0963302752293576
nf 30cnd8,1030,20.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,57.22222222222222,5.30091743119266
nf z6c13,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
nf z12c13,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
nf z20c13,730,14.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,40.55555555555556,3.8972477064220183
nf z30c13,830,16.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.111111111111114,4.3651376146789
nf z8c17,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
nf z8ca7,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
nf z45cs9,900,18.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,50.0,4.692660550458716
nf z6ca13,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
nf z10c13,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
nf z85cdmv1802,1000,20.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,55.55555555555556,5.160550458715596
nf z6cn1809,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
nf z6cnt1810,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
nf z6cnt1812,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
nf z2cn1810,450,9.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.0,2.5871559633027523
nf z15cn2413,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
nf z12ncs3516,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
nf z12cn2520,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
nf z12cns2520,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
nf z15cn2413,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
nf z12cns2520,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
nf z6cnd1711,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
nf z6cndt1712,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
nf z2cnd1712,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
nf z2cnd1713,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
nf z6cnd1712,530,10.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.444444444444443,2.961467889908257
nf z52cmn2109,950,19.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,52.77777777777778,4.926605504587156
grey cast iron,150,3.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,8.333333333333334,1.18348623853211
grey cast iron,200,4.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,11.11111111111111,1.4174311926605505
grey cast iron,250,5.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,13.88888888888889,1.651376146788991
grey cast iron,300,6.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,16.666666666666668,1.885321100917431
grey cast iron,350,7.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,19.444444444444443,2.1192660550458715
nodular cast iron,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
nodular cast iron,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
nodular cast iron,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
nodular cast iron,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
malleable cast iron,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
malleable cast iron,500,10.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.77777777777778,2.8211009174311927
jis sum22,460,9.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,25.555555555555557,2.6339449541284408
jis ss330,360,7.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,20.0,2.1660550458715595
jis stkm13b,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
jis stkm12a,340,6.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,18.88888888888889,2.0724770642201835
jis stkm12c,470,9.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.11111111111111,2.6807339449541283
jis ss400,400,8.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.22222222222222,2.353211009174312
jis ss490,490,9.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,27.22222222222222,2.7743119266055043
jis sm52oc,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis sm52ob,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis stkm16a,510,10.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.333333333333332,2.8678899082568807
jis stkm16c,620,12.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,34.44444444444444,3.3825688073394495
jis sm570,570,11.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.666666666666668,3.148623853211009
jis s10c,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
jis s15c,440,8.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,24.444444444444443,2.540366972477064
jis s22c,420,8.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.333333333333332,2.446788990825688
jis s25c,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
jis s30c,540,10.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,30.0,3.0082568807339447
jis s35c,600,12.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,33.333333333333336,3.2889908256880735
jis s40c,630,12.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.0,3.4293577981651375
jis s45c,650,13.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,36.111111111111114,3.522935779816514
jis s50c,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
jis s55c,750,15.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,41.666666666666664,3.9908256880733943
jis s58c,780,15.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.333333333333336,4.131192660550459
jis smn433,700,14.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,38.888888888888886,3.756880733944954
jis scr430,770,15.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,42.77777777777778,4.084403669724771
jis scr435,800,16.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,44.44444444444444,4.224770642201835
jis scr440,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
jis smnc420,980,19.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,54.44444444444444,5.06697247706422
jis sup9,1226,24.52,electronics,High,International,65.0,0.4,200.0,18.0,1.0,68.11111111111111,6.217981651376147
jis scm430,830,16.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,46.111111111111114,4.3651376146789
jis scm435,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
jis scm440,930,18.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,51.666666666666664,4.8330275229357795
jis scm445,860,17.2,electronics,High,International,65.0,0.4,200.0,18.0,1.0,47.77777777777778,4.505504587155963
jis sup10,1226,24.52,electronics,High,International,65.0,0.4,200.0,18.0,1.0,68.11111111111111,6.217981651376147
jis snc815,930,18.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,51.666666666666664,4.8330275229357795
jis sncm815,1100,22.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,61.111111111111114,5.628440366972477
jis sncm447,1100,22.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,61.111111111111114,5.628440366972477
jis sncm630,1200,24.0,electronics,High,International,65.0,0.4,200.0,18.0,1.0,66.66666666666667,6.0963302752293576
jis sus403,588,11.76,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.666666666666664,3.2328440366972475
jis sus405,412,8.24,electronics,High,International,65.0,0.4,200.0,18.0,1.0,22.88888888888889,2.4093577981651375
jis sus410,539,10.78,electronics,High,International,65.0,0.4,200.0,18.0,1.0,29.944444444444443,3.003577981651376
jis sus420j1,637,12.74,electronics,High,International,65.0,0.4,200.0,18.0,1.0,35.388888888888886,3.4621100917431193
jis sus420j2,735,14.700000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,40.833333333333336,3.9206422018348626
jis sus430,430,8.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,23.88888888888889,2.4935779816513763
jis sus431,785,15.700000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,43.611111111111114,4.154587155963303
jis sus304,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis sus303,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis sus316,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis sus316l,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
jis sus321,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis sus304l,480,9.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,26.666666666666668,2.7275229357798167
jis sus3093,520,10.4,electronics,High,International,65.0,0.4,200.0,18.0,1.0,28.88888888888889,2.9146788990825687
jis suh1,930,18.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,51.666666666666664,4.8330275229357795
jis suh330,560,11.200000000000001,electronics,High,International,65.0,0.4,200.0,18.0,1.0,31.11111111111111,3.101834862385321
jis suh310,590,11.8,electronics,High,International,65.0,0.4,200.0,18.0,1.0,32.77777777777778,3.242201834862385
jis suh35,880,17.6,electronics,High,International,65.0,0.4,200.0,18.0,1.0,48.888888888888886,4.599082568807339
