product_id,product_name,product_category_x,product_weight_kg,fragility_level,required_strength_score,preferred_biodegradability_score,max_packaging_cost_inr,temperature_sensitive,material_id,material_name,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_kg,recyclability_percent,cost_per_unit_inr,product_category_y,used_for_products,target_cost_inr,target_co2_kg
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,90.0,3.9000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M006,Solid bleached sulfate (SBS),7,10,6,2.6,82,75,Cosmetics,Premium boxes,117.0,4.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M007,Solid unbleached board (SUB),8,12,7,2.2,85,70,Food,Dry food boxes,112.0,4.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M008,Folding boxboard (FBB),7,9,8,2.0,88,65,Pharma,Medicine cartons,107.0,4.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M009,Chipboard,6,8,7,2.4,80,40,Retail,Cereal boxes,82.0,4.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M010,Thick-wall molded pulp,6,8,10,1.2,88,45,Electronics,Protective trays,87.0,3.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M011,Thin-wall molded pulp,5,6,10,1.0,90,42,Electronics,Insert trays,84.0,3.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M012,Cellulose acetate film,4,2,8,1.5,60,85,Food,Wrappers,127.0,3.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M013,Glassine paper,4,3,7,1.7,65,38,Food,Bakery wraps,80.0,3.8
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M014,Wax-coated paper,4,3,6,2.2,55,40,Food,Greaseproof wraps,82.0,4.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M015,Greaseproof paper,4,3,7,1.9,60,42,Food,Fast food wraps,84.0,4.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M016,Jute fiber sheet,7,12,9,1.7,80,95,Agriculture,Produce sacks,137.0,3.8
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M017,Cotton textile wrap,6,8,8,2.1,75,105,Retail,Reusable bags,147.0,4.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M018,Hemp fiber paper,6,7,9,1.4,78,90,Retail,Eco bags,132.0,3.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M019,Kenaf fiber board,7,10,9,1.6,80,88,Industrial,Boards,130.0,3.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M020,Rice husk fiber board,6,9,8,1.8,75,85,Food,Food boxes,127.0,3.9000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M021,Wheat straw pulp board,6,8,9,1.5,78,82,Food,Takeaway boxes,124.0,3.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M022,Banana fiber paper,5,6,9,1.3,80,80,Retail,Paper bags,122.0,3.4000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M023,Areca leaf plates,5,4,10,1.1,70,65,Food,Disposable plates,107.0,3.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M024,Paper foam,5,5,9,1.2,85,70,Electronics,Cushioning,112.0,3.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M025,Honeycomb paperboard,8,18,9,1.8,90,90,Industrial,Pallets,132.0,3.9000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M026,PLA bioplastic,5,3,8,2.9,60,95,Food,Containers,137.0,5.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M027,PHA bioplastic,5,3,9,2.4,65,110,Food,Compostable packs,152.0,4.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M028,PBS bioplastic,5,3,8,2.7,62,100,Food,Flexible packaging,142.0,4.800000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M029,Starch-based bioplastic,5,3,8,2.6,65,90,Food,Carry bags,132.0,4.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M030,Sugarcane bagasse pulp,5,4,10,1.1,75,60,Food,Plates,102.0,3.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M031,Bamboo molded pulp,6,6,10,1.3,70,85,Home,Containers,127.0,3.4000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M032,Mushroom mycelium packaging,5,5,10,0.9,100,110,Electronics,Protective packaging,152.0,3.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M033,Palm leaf packaging,5,4,10,1.2,70,70,Food,Disposable bowls,112.0,3.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M034,Seaweed film,4,2,9,1.4,55,120,Food,Edible wraps,162.0,3.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M035,Cellulose bioplastic,4,2,9,1.6,60,100,Food,Films,142.0,3.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M036,Chitosan biopolymer film,4,2,9,1.8,55,130,Food,Antimicrobial wraps,172.0,3.9000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M037,Algae-based packaging,4,3,9,1.5,60,125,Food,Eco wraps,167.0,3.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M038,Corn husk fiber,5,4,9,1.4,70,85,Food,Food trays,127.0,3.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M039,Coconut coir fiber,6,7,9,1.6,75,90,Agriculture,Sacks,132.0,3.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M040,Wood wool packaging,6,6,9,1.5,80,80,Electronics,Cushioning,122.0,3.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M041,Bio-coated paper,6,7,8,2.1,70,75,Food,Liquid cartons,117.0,4.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M042,Compostable multilayer film,4,3,8,2.5,55,115,Food,Flexible packs,157.0,4.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M043,Natural latex packaging,5,4,8,2.3,65,105,Medical,Gloves,147.0,4.4
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M044,Paper-laminated bioplastic,5,4,7,2.8,60,98,Food,Pouches,140.0,4.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M045,Starch biodegradable foam,6,6,9,1.9,70,90,Electronics,Cushioning,132.0,4.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M046,PLA-coated paperboard,6,6,8,2.4,75,88,Food,Cups,130.0,4.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M047,PHA-coated paperboard,6,6,9,2.2,78,92,Food,Takeaway boxes,134.0,4.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M048,Bio-based barrier film,4,3,8,2.6,58,120,Food,Sealed packs,162.0,4.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M049,Compostable shrink wrap,4,3,7,2.9,55,110,Retail,Wrapping,152.0,5.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M050,Bio-resin composite,7,8,8,2.7,65,130,Industrial,Protective shells,172.0,4.800000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M051,PET plastic,7,6,2,3.8,85,70,Beverage,Bottles,112.0,5.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M052,Recycled PET (rPET),7,6,3,2.9,90,78,Beverage,Bottles,120.0,5.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M053,HDPE plastic,8,9,2,3.4,88,82,Pharma,Containers,124.0,5.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M054,Recycled HDPE,8,9,3,2.8,90,85,Pharma,Containers,127.0,4.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M055,LDPE plastic,6,5,1,3.6,70,65,Retail,Bags,107.0,5.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M056,Recycled LDPE,6,5,2,3.0,75,70,Retail,Bags,112.0,5.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M057,PP plastic,7,7,2,3.2,80,78,Food,Food tubs,120.0,5.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M058,Recycled PP,7,7,3,2.7,85,82,Food,Containers,124.0,4.800000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M059,PS plastic,6,6,1,4.1,60,72,Food,Cups,114.0,6.199999999999999
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M060,EPS foam,8,10,1,4.9,35,90,Electronics,Cushioning,132.0,7.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M061,EPP foam,8,12,1,4.2,45,115,Automotive,Parts,157.0,6.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M062,PVC plastic,7,8,1,4.5,55,85,Industrial,Pipes,127.0,6.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M063,Bio-PET,7,6,3,3.1,85,88,Beverage,Bottles,130.0,5.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M064,Oxo-degradable plastic,6,5,2,4.0,50,75,Retail,Bags,117.0,6.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M065,Multilayer plastic film,6,5,1,4.8,40,90,Food,Snack packs,132.0,6.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M066,PE stretch film,6,6,1,3.9,60,80,Logistics,Wrapping,122.0,6.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M067,Blown PE film,6,6,1,3.7,65,78,Retail,Wraps,120.0,5.800000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M068,Injection molded PP,8,9,2,3.3,80,95,Industrial,Crates,137.0,5.4
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M069,Thermoformed PET,7,6,2,3.6,85,88,Food,Trays,130.0,5.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M070,PE foam,7,8,1,4.0,55,100,Electronics,Cushioning,142.0,6.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M071,EVOH barrier film,6,5,1,4.2,50,120,Food,Vacuum packs,162.0,6.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M072,Nylon (PA) film,7,7,1,4.6,60,110,Food,Sealed packs,152.0,6.699999999999999
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M073,Polycarbonate,9,15,1,5.2,75,180,Industrial,Protective cases,222.0,7.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M074,ABS plastic,8,12,1,4.8,70,160,Industrial,Housings,202.0,6.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M075,Acetal (POM),8,10,1,4.4,65,155,Industrial,Precision parts,197.0,6.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M076,Soda-lime glass,9,20,1,5.2,100,140,Cosmetics,Bottles,182.0,7.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M077,Flint glass,9,18,1,5.0,100,150,Food,Jars,192.0,7.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M078,Amber glass,9,18,1,5.1,100,145,Pharma,Medicine bottles,187.0,7.199999999999999
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M079,Borosilicate glass,9,22,1,5.8,100,165,Pharma,Lab containers,207.0,7.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M080,Tempered glass,10,25,1,6.0,100,180,Electronics,Protective panels,222.0,8.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M081,Aluminum can alloy,9,12,2,4.8,95,120,Beverage,Cans,162.0,6.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M082,Aluminum foil,6,5,2,4.5,95,90,Food,Wrapping,132.0,6.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M083,Recycled aluminum,9,12,2,3.5,98,110,Beverage,Cans,152.0,5.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M084,Tinplate steel,10,25,1,6.2,92,160,Food,Cans,202.0,8.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M085,Chromium coated steel,10,28,1,6.5,90,170,Food,Containers,212.0,8.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M086,Stainless steel 304,10,30,1,6.8,85,220,Industrial,Drums,262.0,8.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M087,Stainless steel 316,10,32,1,7.0,85,240,Medical,Containers,282.0,9.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M088,Galvanized steel,10,35,1,6.6,88,200,Industrial,Crates,242.0,8.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M089,Cold rolled steel,10,40,1,7.2,85,210,Industrial,Heavy crates,252.0,9.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M090,Recycled steel,10,38,1,5.5,92,190,Industrial,Containers,232.0,7.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M091,Copper packaging foil,8,10,1,5.9,90,230,Food,Special wraps,272.0,8.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M092,Brass containers,9,18,1,6.4,88,260,Decor,Gift boxes,302.0,8.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M093,Lightweight aluminum sheet,8,10,2,4.2,95,115,Electronics,Casings,157.0,6.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M094,Heavy gauge aluminum,9,20,2,5.1,95,140,Industrial,Panels,182.0,7.199999999999999
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M095,Metalized paper,6,6,5,3.5,70,85,Food,Snack packs,127.0,5.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M096,Aluminum composite panel,9,25,1,6.3,80,210,Construction,Panels,252.0,8.4
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M097,Steel drums,10,50,1,7.5,85,300,Chemical,Barrels,342.0,9.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M098,Metal closures,8,5,1,4.9,90,60,Beverage,Bottle caps,102.0,7.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M099,Aerosol aluminum cans,9,12,2,5.0,95,130,Cosmetics,Spray cans,172.0,7.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M100,Food-grade steel cans,10,30,1,6.6,92,175,Food,Canned goods,217.0,8.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M101,Medical-grade Tyvek,6,5,2,3.8,85,140,Pharma,Sterile pouches,182.0,5.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M102,Blister aluminum foil,7,4,1,4.6,95,120,Pharma,Tablet blisters,162.0,6.699999999999999
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M103,PVC/PVDC blister film,6,4,1,4.9,60,110,Pharma,Medicine packs,152.0,7.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M104,Sterile paper pouches,5,4,7,2.1,75,95,Medical,Surgical tools,137.0,4.2
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M105,HDPE medical bottles,8,8,2,3.3,88,90,Pharma,Liquid medicine bottles,132.0,5.4
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M106,Vacuum insulated panels,9,20,1,6.9,50,260,Cold Chain,Thermal containers,302.0,9.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M107,Gel-based cold packs,6,6,1,4.8,40,180,Cold Chain,Vaccine shipping,222.0,6.9
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M108,Reflective thermal liners,5,5,3,3.9,60,120,Cold Chain,Food delivery bags,162.0,6.0
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M109,Insulated paper liners,6,7,8,2.0,75,95,Cold Chain,Fresh food boxes,137.0,4.1
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M110,Recyclable EPS alternative foam,7,9,6,3.2,70,130,Cold Chain,Insulated packaging,172.0,5.300000000000001
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M111,Paper bubble wrap,6,6,9,1.6,85,85,E-commerce,Protective wrapping,127.0,3.7
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M112,Corrugated mailers,7,10,9,1.8,90,75,E-commerce,Book shipping,117.0,3.9000000000000004
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M113,Rigid paper mailer envelopes,6,7,9,1.7,88,70,E-commerce,Document shipping,112.0,3.8
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M114,Tamper-evident paper seals,4,2,9,1.2,80,40,E-commerce,Secure packaging,82.0,3.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M115,Inflatable paper air pillows,5,4,9,1.4,78,60,E-commerce,Void fill,102.0,3.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M116,Grease-resistant molded fiber,6,6,9,1.5,80,70,Food,Burger boxes,112.0,3.6
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M117,Barrier-coated paper trays,6,6,8,2.3,72,85,Food,Meal trays,127.0,4.4
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M118,Compostable takeaway clamshells,5,5,10,1.2,75,90,Food,Takeaway meals,132.0,3.3
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M119,Modified atmosphere packaging film,6,5,2,4.4,55,140,Food,Fresh produce,182.0,6.5
P125,Therapy Equipment,Pharma,4.2,High,8,5,400,No,M120,Fiber-reinforced paperboard,8,14,9,2.2,85,110,Industrial,Heavy cartons,152.0,4.300000000000001
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M001,Single-wall corrugated cardboard,8,15,9,1.6,92,55,Electronics,Shipping boxes,93.0,3.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M002,Double-wall corrugated cardboard,9,20,8,2.0,90,75,Electronics,Heavy-duty boxes,113.0,3.9
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M003,Triple-wall corrugated cardboard,10,30,7,2.5,88,95,Industrial,Machinery packaging,133.0,4.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M004,Kraft linerboard,7,12,9,1.5,90,50,Food,Outer cartons,88.0,3.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,86.0,3.7
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M006,Solid bleached sulfate (SBS),7,10,6,2.6,82,75,Cosmetics,Premium boxes,113.0,4.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M007,Solid unbleached board (SUB),8,12,7,2.2,85,70,Food,Dry food boxes,108.0,4.1
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M008,Folding boxboard (FBB),7,9,8,2.0,88,65,Pharma,Medicine cartons,103.0,3.9
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M009,Chipboard,6,8,7,2.4,80,40,Retail,Cereal boxes,78.0,4.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M010,Thick-wall molded pulp,6,8,10,1.2,88,45,Electronics,Protective trays,83.0,3.0999999999999996
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M011,Thin-wall molded pulp,5,6,10,1.0,90,42,Electronics,Insert trays,80.0,2.9
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M012,Cellulose acetate film,4,2,8,1.5,60,85,Food,Wrappers,123.0,3.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M013,Glassine paper,4,3,7,1.7,65,38,Food,Bakery wraps,76.0,3.5999999999999996
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M014,Wax-coated paper,4,3,6,2.2,55,40,Food,Greaseproof wraps,78.0,4.1
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M015,Greaseproof paper,4,3,7,1.9,60,42,Food,Fast food wraps,80.0,3.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M016,Jute fiber sheet,7,12,9,1.7,80,95,Agriculture,Produce sacks,133.0,3.5999999999999996
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M017,Cotton textile wrap,6,8,8,2.1,75,105,Retail,Reusable bags,143.0,4.0
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M018,Hemp fiber paper,6,7,9,1.4,78,90,Retail,Eco bags,128.0,3.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M019,Kenaf fiber board,7,10,9,1.6,80,88,Industrial,Boards,126.0,3.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M020,Rice husk fiber board,6,9,8,1.8,75,85,Food,Food boxes,123.0,3.7
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M021,Wheat straw pulp board,6,8,9,1.5,78,82,Food,Takeaway boxes,120.0,3.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M022,Banana fiber paper,5,6,9,1.3,80,80,Retail,Paper bags,118.0,3.2
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M023,Areca leaf plates,5,4,10,1.1,70,65,Food,Disposable plates,103.0,3.0
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M024,Paper foam,5,5,9,1.2,85,70,Electronics,Cushioning,108.0,3.0999999999999996
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M025,Honeycomb paperboard,8,18,9,1.8,90,90,Industrial,Pallets,128.0,3.7
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M026,PLA bioplastic,5,3,8,2.9,60,95,Food,Containers,133.0,4.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M027,PHA bioplastic,5,3,9,2.4,65,110,Food,Compostable packs,148.0,4.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M028,PBS bioplastic,5,3,8,2.7,62,100,Food,Flexible packaging,138.0,4.6
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M029,Starch-based bioplastic,5,3,8,2.6,65,90,Food,Carry bags,128.0,4.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M030,Sugarcane bagasse pulp,5,4,10,1.1,75,60,Food,Plates,98.0,3.0
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M031,Bamboo molded pulp,6,6,10,1.3,70,85,Home,Containers,123.0,3.2
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M032,Mushroom mycelium packaging,5,5,10,0.9,100,110,Electronics,Protective packaging,148.0,2.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M033,Palm leaf packaging,5,4,10,1.2,70,70,Food,Disposable bowls,108.0,3.0999999999999996
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M034,Seaweed film,4,2,9,1.4,55,120,Food,Edible wraps,158.0,3.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M035,Cellulose bioplastic,4,2,9,1.6,60,100,Food,Films,138.0,3.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M036,Chitosan biopolymer film,4,2,9,1.8,55,130,Food,Antimicrobial wraps,168.0,3.7
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M037,Algae-based packaging,4,3,9,1.5,60,125,Food,Eco wraps,163.0,3.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M038,Corn husk fiber,5,4,9,1.4,70,85,Food,Food trays,123.0,3.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M039,Coconut coir fiber,6,7,9,1.6,75,90,Agriculture,Sacks,128.0,3.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M040,Wood wool packaging,6,6,9,1.5,80,80,Electronics,Cushioning,118.0,3.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M041,Bio-coated paper,6,7,8,2.1,70,75,Food,Liquid cartons,113.0,4.0
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M042,Compostable multilayer film,4,3,8,2.5,55,115,Food,Flexible packs,153.0,4.4
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M043,Natural latex packaging,5,4,8,2.3,65,105,Medical,Gloves,143.0,4.199999999999999
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M044,Paper-laminated bioplastic,5,4,7,2.8,60,98,Food,Pouches,136.0,4.699999999999999
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M045,Starch biodegradable foam,6,6,9,1.9,70,90,Electronics,Cushioning,128.0,3.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M046,PLA-coated paperboard,6,6,8,2.4,75,88,Food,Cups,126.0,4.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M047,PHA-coated paperboard,6,6,9,2.2,78,92,Food,Takeaway boxes,130.0,4.1
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M048,Bio-based barrier film,4,3,8,2.6,58,120,Food,Sealed packs,158.0,4.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M049,Compostable shrink wrap,4,3,7,2.9,55,110,Retail,Wrapping,148.0,4.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M050,Bio-resin composite,7,8,8,2.7,65,130,Industrial,Protective shells,168.0,4.6
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M051,PET plastic,7,6,2,3.8,85,70,Beverage,Bottles,108.0,5.699999999999999
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M052,Recycled PET (rPET),7,6,3,2.9,90,78,Beverage,Bottles,116.0,4.8
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M053,HDPE plastic,8,9,2,3.4,88,82,Pharma,Containers,120.0,5.3
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M054,Recycled HDPE,8,9,3,2.8,90,85,Pharma,Containers,123.0,4.699999999999999
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M055,LDPE plastic,6,5,1,3.6,70,65,Retail,Bags,103.0,5.5
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M056,Recycled LDPE,6,5,2,3.0,75,70,Retail,Bags,108.0,4.9
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M057,PP plastic,7,7,2,3.2,80,78,Food,Food tubs,116.0,5.1
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M058,Recycled PP,7,7,3,2.7,85,82,Food,Containers,120.0,4.6
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M059,PS plastic,6,6,1,4.1,60,72,Food,Cups,110.0,6.0
P126,Physiotherapy Tools,Pharma,3.8,Medium,7,6,340,No,M060,EPS foam,8,10,1,4.9,35,90,Electronics,Cushioning,128.0,6.800000000000001
